time,high
3102,1.11695
3103,1.11642
3104,1.11678
3105,1.11728
3106,1.11756
3107,1.11517
3108,1.1132
3109,1.11155
3110,1.11087
3111,1.11133
3112,1.11072
3113,1.11326
3114,1.11314
3115,1.10938
3116,1.10937
3117,1.10815
3118,1.10754
3119,1.10721
3120,1.1069
3121,1.1076
3122,1.10745
3123,1.10743
3124,1.10734
3125,1.10731
3126,1.10687
3127,1.10683
3128,1.10745
3129,1.10706
3130,1.10467
3131,1.105
3132,1.10448
3133,1.1049
3134,1.10426
3135,1.1048
3136,1.10478
3137,1.10523
3138,1.10494
3139,1.1041
3140,1.10332
3141,1.10364
3142,1.10427
3143,1.10439
3144,1.1047
3145,1.1054
3146,1.10543
3147,1.1052
3148,1.10532
3149,1.105
3150,1.1052
3151,1.1054
3152,1.1043
3153,1.10384
3154,1.10322
3155,1.10138
3156,1.10085
3157,1.1009
3158,1.1003
3159,1.09986
3160,1.10011
3161,1.09929
3162,1.0977
3163,1.09727
3164,1.09756
3165,1.09745
3166,1.0977
3167,1.0975
3168,1.09762
3169,1.09796
3170,1.0977
3171,1.0973
3172,1.09727
3173,1.09727
3174,1.09723
3175,1.09806
3176,1.09889
3177,1.0985
3178,1.09851
3179,1.09781
3180,1.09776
3181,1.09718
3182,1.09756
3183,1.09726
3184,1.09416
3185,1.09232
3186,1.09211
3187,1.09152
3188,1.09055
3189,1.09065
3190,1.0907
3191,1.0908
3192,1.09082
3193,1.09067
3194,1.08963
3195,1.0903
3196,1.09028
3197,1.09014
3198,1.0901
3199,1.08886
3200,1.09022
3201,1.09264
3202,1.0926
3203,1.09138
3204,1.09189
3205,1.0938
3206,1.09372
3207,1.09238
3208,1.09225
3209,1.09156
3210,1.09109
3211,1.09295
3212,1.09063
3213,1.09022
3214,1.0901
3215,1.09
3216,1.09
3217,1.09121
3218,1.0913
3219,1.09116
3220,1.09123
3221,1.0916
3222,1.09207
3223,1.0934
3224,1.0919
3225,1.0901
3226,1.08973
3227,1.0899
3228,1.09216
3229,1.09266
3230,1.09384
3231,1.09237
3232,1.09153
3233,1.09
3234,1.08922
3235,1.08883
3236,1.08824
3237,1.0882
3238,1.0883
3239,1.0883
3240,1.0876
3241,1.0872
3242,1.087
3243,1.08682
3244,1.0865
3245,1.0864
3246,1.08681
3247,1.08694
3248,1.08679
3249,1.08792
3250,1.08794
3251,1.08917
3252,1.08883
3253,1.08665
3254,1.0859
3255,1.08788
3256,1.08816
3257,1.08769
3258,1.08753
3259,1.08854
3260,1.08848
3261,1.08791
3262,1.0875
3263,1.08915
3264,1.08938
3265,1.0893
3266,1.0895
3267,1.0891
3268,1.08867
3269,1.08875
3270,1.08931
3271,1.08932
3272,1.09134
3273,1.09195
3274,1.09282
3275,1.09333
3276,1.09137
3277,1.0906
3278,1.0906
3279,1.08985
3280,1.08996
3281,1.0885
3282,1.08886
3283,1.0895
3284,1.08912
3285,1.0885
3286,1.08866
3287,1.0886
3288,1.08854
3289,1.08874
3290,1.08744
3291,1.08746
3292,1.0877
3293,1.08834
3294,1.0882
3295,1.08721
3296,1.08731
3297,1.08715
3298,1.08737
3299,1.08736
3300,1.08686
3301,1.09038
3302,1.0903
3303,1.08885
3304,1.08754
3305,1.08649
3306,1.0845
3307,1.0832
3308,1.0834
3309,1.08313
3310,1.0831
3311,1.08313
3312,1.0829
3313,1.08295
3314,1.08304
3315,1.08387
3316,1.0841
3317,1.08388
3318,1.0844
3319,1.08451
3320,1.08402
3321,1.0839
3322,1.08368
3323,1.08354
3324,1.08478
3325,1.08346
3326,1.08273
3327,1.08488
3328,1.08735
3329,1.08946
3330,1.08861
3331,1.08873
3332,1.08904
3333,1.0893
3334,1.0893
3335,1.08925
3336,1.08971
3337,1.09
3338,1.09089
3339,1.09083
3340,1.09094
3341,1.09131
3342,1.0918
3343,1.09231
3344,1.09198
3345,1.09125
3346,1.0918
3347,1.09173
3348,1.09174
3349,1.089
3350,1.08491
3351,1.07984
3352,1.08174
3353,1.08317
3354,1.08268
3355,1.0831
3356,1.0835
3357,1.08341
3358,1.0832
3359,1.083
3360,1.08263
3361,1.0822
3362,1.08154
3363,1.0814
3364,1.0806
3365,1.0807
3366,1.0809
3367,1.081
3368,1.0813
3369,1.0824
3370,1.0821
3371,1.0819
3372,1.08152
3373,1.08197
3374,1.08144
3375,1.0813
3376,1.081
3377,1.0812
3378,1.08114
3379,1.0811
3380,1.08102
3381,1.0816
3382,1.081
3383,1.08027
3384,1.0806
3385,1.08083
3386,1.08214
3387,1.08216
3388,1.0816
3389,1.0812
3390,1.08093
3391,1.0803
3392,1.0797
3393,1.0795
3394,1.07998
3395,1.08036
3396,1.07944
3397,1.07984
3398,1.08014
3399,1.08136
3400,1.08144
3401,1.08107
3402,1.08048
3403,1.07977
3404,1.0787
3405,1.0784
3406,1.0787
3407,1.0785
3408,1.07841
3409,1.0784
3410,1.0788
3411,1.0785
3412,1.07875
3413,1.07843
3414,1.0778
3415,1.07752
3416,1.0782
3417,1.07774
3418,1.07877
3419,1.08028
3420,1.08145
3421,1.08111
3422,1.07981
3423,1.07975
3424,1.08043
3425,1.08082
3426,1.08064
3427,1.07963
3428,1.07983
3429,1.08035
3430,1.0795
3431,1.0792
3432,1.07918
3433,1.0791
3434,1.0793
3435,1.07953
3436,1.07989
3437,1.08011
3438,1.08096
3439,1.08225
3440,1.08222
3441,1.08201
3442,1.08184
3443,1.0819
3444,1.08414
3445,1.0867
3446,1.08657
3447,1.0859
3448,1.0833
3449,1.08434
3450,1.0866
3451,1.08663
3452,1.086
3453,1.08522
3454,1.08575
3455,1.08543
3456,1.0855
3457,1.0855
3458,1.0856
3459,1.08545
3460,1.08506
3461,1.08437
3462,1.08377
3463,1.08316
3464,1.08355
3465,1.0852
3466,1.09034
3467,1.09362
3468,1.09301
3469,1.09252
3470,1.09216
3471,1.09012
3472,1.08935
3473,1.0896
3474,1.08758
3475,1.08599
3476,1.085
3477,1.08585
3478,1.08512
3479,1.08421
3480,1.08422
3481,1.08425
3482,1.084
3483,1.08401
3484,1.08428
3485,1.08467
3486,1.08446
3487,1.0842
3488,1.08505
3489,1.08516
3490,1.08516
3491,1.08287
3492,1.0812
3493,1.08089
3494,1.08157
3495,1.08251
3496,1.08233
3497,1.08448
3498,1.0817
3499,1.07922
3500,1.0792
3501,1.0795
3502,1.0795
3503,1.08002
3504,1.0802
3505,1.07981
3506,1.0798
3507,1.08374
3508,1.08308
3509,1.08098
3510,1.08151
3511,1.0812
3512,1.08118
3513,1.08046
3514,1.0789
3515,1.07884
3516,1.07854
3517,1.07788
3518,1.07778
3519,1.0741
3520,1.07545
3521,1.0749
3522,1.07366
3523,1.07522
3524,1.07582
3525,1.0744
3526,1.07288
3527,1.07163
3528,1.07187
3529,1.07183
3530,1.0719
3531,1.07181
3532,1.0715
3533,1.0715
3534,1.0715
3535,1.07146
3536,1.07313
3537,1.0734
3538,1.07315
3539,1.07386
3540,1.07333
3541,1.07336
3542,1.07347
3543,1.07112
3544,1.0692
3545,1.06969
3546,1.06973
3547,1.0694
3548,1.06836
3549,1.06854
3550,1.06774
3551,1.06638
3552,1.0665
3553,1.06615
3554,1.06512
3555,1.06475
3556,1.06436
3557,1.0641
3558,1.06453
3559,1.0648
3560,1.06468
3561,1.06469
3562,1.06535
3563,1.06441
3564,1.06502
3565,1.0655
3566,1.06518
3567,1.06285
3568,1.06249
3569,1.06208
3570,1.06226
3571,1.06105
3572,1.0586
3573,1.0561
3574,1.0554
3575,1.05542
3576,1.0571
3577,1.05722
3578,1.05723
3579,1.05622
3580,1.0561
3581,1.0563
3582,1.05578
3583,1.0557
3584,1.05544
3585,1.05534
3586,1.05474
3587,1.0541
3588,1.0527
3589,1.0526
3590,1.05308
3591,1.05648
3592,1.05559
3593,1.05383
3594,1.05296
3595,1.05099
3596,1.05243
3597,1.05139
3598,1.052
3599,1.05311
3600,1.05151
3601,1.05158
3602,1.05102
3603,1.05108
3604,1.05099
3605,1.0502
3606,1.0503
3607,1.05033
3608,1.05173
3609,1.053
3610,1.05231
3611,1.05194
3612,1.05208
3613,1.05419
3614,1.0549
3615,1.05787
3616,1.05931
3617,1.05803
3618,1.05779
3619,1.05788
3620,1.05474
3621,1.05413
3622,1.05589
3623,1.0554
3624,1.05495
3625,1.05787
3626,1.05747
3627,1.05698
3628,1.0552
3629,1.0544
3630,1.0549
3631,1.05488
3632,1.05465
3633,1.05509
3634,1.05491
3635,1.0553
3636,1.05335
3637,1.05276
3638,1.05275
3639,1.05261
3640,1.05212
3641,1.05516
3642,1.05684
3643,1.05363
3644,1.05329
3645,1.05292
3646,1.05277
3647,1.05328
3648,1.05278
3649,1.05415
3650,1.0524
3651,1.05263
3652,1.05103
3653,1.04996
3654,1.05114
3655,1.0508
3656,1.05082
3657,1.0514
3658,1.0511
3659,1.05258
3660,1.05265
3661,1.0526
3662,1.05193
3663,1.0524
3664,1.05105
3665,1.05102
3666,1.05278
3667,1.05258
3668,1.05139
3669,1.0523
3670,1.05419
3671,1.05776
3672,1.05721
3673,1.05646
3674,1.05482
3675,1.05322
3676,1.05404
3677,1.05304
3678,1.0528
3679,1.05266
3680,1.0525
3681,1.0528
3682,1.05263
3683,1.05341
3684,1.05331
3685,1.0531
3686,1.0524
3687,1.05203
3688,1.05182
3689,1.05237
3690,1.05286
3691,1.05345
3692,1.05337
3693,1.05314
3694,1.05364
3695,1.05552
3696,1.05556
3697,1.05507
3698,1.05642
3699,1.0549
3700,1.05527
3701,1.06265
3702,1.06214
3703,1.0631
3704,1.0628
3705,1.0625
3706,1.0623
3707,1.06275
3708,1.06422
3709,1.06303
3710,1.0628
3711,1.0618
3712,1.06192
3713,1.06176
3714,1.06067
3715,1.06007
3716,1.06032
3717,1.06078
3718,1.06033
3719,1.05736
3720,1.0566
3721,1.05568
3722,1.05331
3723,1.05154
3724,1.05283
3725,1.05207
3726,1.0551
3727,1.05503
3728,1.0549
3729,1.055
3730,1.05499
3731,1.05509
3732,1.05457
3733,1.0534
3734,1.05394
3735,1.0535
3736,1.0534
3737,1.0526
3738,1.05438
3739,1.05811
3740,1.05756
3741,1.05988
3742,1.05911
3743,1.05969
3744,1.05959
3745,1.05875
3746,1.0595
3747,1.05804
3748,1.05746
3749,1.05583
3750,1.05563
3751,1.055
3752,1.05463
3753,1.05458
3754,1.05602
3755,1.05429
3756,1.05426
3757,1.05387
3758,1.05351
3759,1.05264
3760,1.05244
3761,1.05126
3762,1.05162
3763,1.05121
3764,1.05141
3765,1.05295
3766,1.05203
3767,1.05302
3768,1.05499
3769,1.05524
3770,1.05735
3771,1.05633
3772,1.05345
3773,1.05627
3774,1.05925
3775,1.0575
3776,1.05666
3777,1.05757
3778,1.05623
3779,1.0568
3780,1.0559
3781,1.05692
3782,1.0565
3783,1.05691
3784,1.05799
3785,1.058
3786,1.0581
3787,1.05854
3788,1.05792
3789,1.05782
3790,1.05756
3791,1.05758
3792,1.05536
3793,1.05666
3794,1.05613
3795,1.0575
3796,1.0553
3797,1.05466
3798,1.05467
3799,1.05413
3800,1.05399
3801,1.05384
3802,1.05357
3803,1.0535
3804,1.0536
3805,1.0535
3806,1.05366
3807,1.05348
3808,1.0538
3809,1.0539
3810,1.05435
3811,1.05502
3812,1.05492
3813,1.0561
3814,1.05745
3815,1.05757
3816,1.05675
3817,1.0557
3818,1.05563
3819,1.05772
3820,1.05704
3821,1.05548
3822,1.05454
3823,1.05353
3824,1.05356
3825,1.05316
3826,1.0516
3827,1.0518
3828,1.05175
3829,1.05183
3830,1.05286
3831,1.0529
3832,1.05293
3833,1.0527
3834,1.05255
3835,1.05207
3836,1.0515
3837,1.0505
3838,1.04652
3839,1.0446
3840,1.04413
3841,1.04437
3842,1.04382
3843,1.04259
3844,1.0417
3845,1.04248
3846,1.03907
3847,1.03745
3848,1.03751
3849,1.03769
3850,1.0383
3851,1.0384
3852,1.0384
3853,1.0384
3854,1.03837
3855,1.03894
3856,1.03916
3857,1.0398
3858,1.03973
3859,1.04015
3860,1.04059
3861,1.04199
3862,1.04196
3863,1.04089
3864,1.03892
3865,1.03983
3866,1.03925
3867,1.03795
3868,1.03967
3869,1.04158
3870,1.04154
3871,1.04159
3872,1.04054
3873,1.04084
3874,1.04131
3875,1.0411
3876,1.04035
3877,1.04005
3878,1.04057
3879,1.04133
3880,1.04051
3881,1.0411
3882,1.04171
3883,1.04054
3884,1.04028
3885,1.04
3886,1.0408
3887,1.04095
3888,1.04259
3889,1.04342
3890,1.04356
3891,1.04385
3892,1.04381
3893,1.04345
3894,1.04332
3895,1.04224
3896,1.042
3897,1.04281
3898,1.0428
3899,1.04419
3900,1.04431
3901,1.0435
3902,1.0438
3903,1.04381
3904,1.04394
3905,1.04539
3906,1.045
3907,1.04502
3908,1.0443
3909,1.0444
3910,1.04515
3911,1.04645
3912,1.04746
3913,1.04921
3914,1.04912
3915,1.05275
3916,1.05557
3917,1.05496
3918,1.05439
3919,1.05454
3920,1.05438
3921,1.05508
3922,1.05526
3923,1.05548
3924,1.05502
3925,1.0554
3926,1.0554
3927,1.05525
3928,1.05503
3929,1.05636
3930,1.05571
3931,1.05407
3932,1.05363
3933,1.05356
3934,1.05406
3935,1.05395
3936,1.05241
3937,1.05207
3938,1.05242
3939,1.05294
3940,1.05223
3941,1.05262
3942,1.05416
3943,1.05244
3944,1.0515
3945,1.04982
3946,1.04885
3947,1.04853
3948,1.04753
3949,1.0467
3950,1.04697
3951,1.0475
3952,1.0475
3953,1.05003
3954,1.0491
3955,1.05009
3956,1.05066
3957,1.05067
3958,1.0502
3959,1.04939
3960,1.04948
3961,1.05089
3962,1.05017
3963,1.05348
3964,1.05392
3965,1.05451
3966,1.05712
3967,1.05933
3968,1.05986
3969,1.05955
3970,1.0607
3971,1.06063
3972,1.06017
3973,1.05909
3974,1.0586
3975,1.0588
3976,1.05835
3977,1.05835
3978,1.05813
3979,1.0574
3980,1.0567
3981,1.05746
3982,1.05934
3983,1.0592
3984,1.05829
3985,1.05811
3986,1.05928
3987,1.05991
3988,1.0589
3989,1.058
3990,1.05711
3991,1.05657
3992,1.0564
3993,1.05602
3994,1.05546
3995,1.05485
3996,1.05594
3997,1.05673
3998,1.05652
3999,1.05722
4000,1.05697
4001,1.05632
4002,1.0577
4003,1.05776
4004,1.05903
4005,1.05904
4006,1.05945
4007,1.0594
4008,1.0595
4009,1.06138
4010,1.06095
4011,1.06105
4012,1.06488
4013,1.06874
4014,1.06812
4015,1.06811
4016,1.06604
4017,1.06675
4018,1.06785
4019,1.0691
4020,1.0681
4021,1.06882
4022,1.06974
4023,1.0694
4024,1.06932
4025,1.0694
4026,1.06941
4027,1.06895
4028,1.0686
4029,1.0675
4030,1.0668
4031,1.0674
4032,1.06734
4033,1.0669
4034,1.06934
4035,1.0736
4036,1.07335
4037,1.07192
4038,1.072
4039,1.0728
4040,1.07228
4041,1.07389
4042,1.07471
4043,1.07439
4044,1.07485
4045,1.07372
4046,1.07326
4047,1.07386
4048,1.07381
4049,1.0741
4050,1.0739
4051,1.0739
4052,1.07365
4053,1.07234
4054,1.07201
4055,1.07151
4056,1.0714
4057,1.07091
4058,1.07082
4059,1.06999
4060,1.06861
4061,1.06793
4062,1.06777
4063,1.06739
4064,1.06648
4065,1.06723
4066,1.06871
4067,1.06823
4068,1.06639
4069,1.06751
4070,1.06901
4071,1.06946
4072,1.0686
4073,1.069
4074,1.0696
4075,1.06946
4076,1.07064
4077,1.07056
4078,1.07021
4079,1.07023
4080,1.0703
4081,1.06837
4082,1.06795
4083,1.0696
4084,1.06907
4085,1.07161
4086,1.0723
4087,1.07195
4088,1.07086
4089,1.07201
4090,1.07222
4091,1.07294
4092,1.07294
4093,1.07162
4094,1.07221
4095,1.07259
4096,1.0732
4097,1.0732
4098,1.0733
4099,1.0735
4100,1.0741
4101,1.0765
4102,1.07626
4103,1.07625
4104,1.0759
4105,1.0757
4106,1.07553
4107,1.0755
4108,1.07435
4109,1.07316
4110,1.07174
4111,1.07187
4112,1.07277
4113,1.0749
4114,1.07502
4115,1.07142
4116,1.07167
4117,1.07208
4118,1.07322
4119,1.07342
4120,1.07365
4121,1.07335
4122,1.07368
4123,1.07361
4124,1.07355
4125,1.07359
4126,1.0732
4127,1.0735
4128,1.0753
4129,1.0756
4130,1.07474
4131,1.076
4132,1.0761
4133,1.07698
4134,1.07599
4135,1.07639
4136,1.07702
4137,1.0775
4138,1.07806
4139,1.07708
4140,1.07717
4141,1.07825
4142,1.07839
4143,1.07866
4144,1.0787
4145,1.0785
4146,1.0784
4147,1.0783
4148,1.0783
4149,1.07793
4150,1.0776
4151,1.07745
4152,1.07515
4153,1.07577
4154,1.07536
4155,1.0753
4156,1.07552
4157,1.07515
4158,1.07481
4159,1.07458
4160,1.07387
4161,1.07347
4162,1.07137
4163,1.0716
4164,1.07186
4165,1.07358
4166,1.07369
4167,1.07382
4168,1.0739
4169,1.07465
4170,1.07402
4171,1.07364
4172,1.0742
4173,1.0738
4174,1.07377
4175,1.07345
4176,1.07286
4177,1.07213
4178,1.07219
4179,1.0719
4180,1.07154
4181,1.07256
4182,1.07373
4183,1.0739
4184,1.07268
4185,1.07285
4186,1.07203
4187,1.07276
4188,1.07308
4189,1.07086
4190,1.06677
4191,1.06479
4192,1.06538
4193,1.06591
4194,1.06605
4195,1.06543
4196,1.0657
4197,1.0654
4198,1.06542
4199,1.06596
4200,1.06577
4201,1.06583
4202,1.06552
4203,1.0658
4204,1.06655
4205,1.0679
4206,1.06921
4207,1.06948
4208,1.06909
4209,1.06971
4210,1.06966
4211,1.0716
4212,1.07113
4213,1.07184
4214,1.07383
4215,1.07447
4216,1.07483
4217,1.07486
4218,1.0749
4219,1.0751
4220,1.0757
4221,1.0751
4222,1.0751
4223,1.07626
4224,1.0762
4225,1.07645
4226,1.076
4227,1.07542
4228,1.0756
4229,1.07585
4230,1.07607
4231,1.07626
4232,1.0756
4233,1.07473
4234,1.07462
4235,1.07395
4236,1.0752
4237,1.07486
4238,1.07233
4239,1.0729
4240,1.07294
4241,1.0722
4242,1.07221
4243,1.0722
4244,1.07192
4245,1.0718
4246,1.0727
4247,1.0716
4248,1.0721
4249,1.07258
4250,1.073
4251,1.0732
4252,1.07223
4253,1.07256
4254,1.0726
4255,1.07279
4256,1.07362
4257,1.0734
4258,1.07423
4259,1.07518
4260,1.07511
4261,1.07462
4262,1.0732
4263,1.07312
4264,1.0723
4265,1.07238
4266,1.07214
4267,1.07022
4268,1.07031
4269,1.06997
4270,1.0697
4271,1.06972
4272,1.0699
4273,1.0695
4274,1.06951
4275,1.06919
4276,1.06848
4277,1.06811
4278,1.06844
4279,1.07
4280,1.0685
4281,1.06928
4282,1.06945
4283,1.07047
4284,1.0692
4285,1.0683
4286,1.06753
4287,1.0673
4288,1.0706
4289,1.07082
4290,1.07014
4291,1.07142
4292,1.07122
4293,1.0709
4294,1.071
4295,1.0709
4296,1.07067
4297,1.07009
4298,1.0694
4299,1.0696
4300,1.0692
4301,1.06846
4302,1.0691
4303,1.06948
4304,1.0695
4305,1.06949
4306,1.0709
4307,1.07287
4308,1.07399
4309,1.07408
4310,1.07484
4311,1.07453
4312,1.07422
4313,1.07435
4314,1.07285
4315,1.07202
4316,1.07194
4317,1.0717
4318,1.0722
4319,1.0722
4320,1.07205
4321,1.07181
4322,1.0715
4323,1.07236
4324,1.0734
4325,1.0732
4326,1.07296
4327,1.07201
4328,1.07167
4329,1.07175
4330,1.07196
4331,1.07243
4332,1.07493
4333,1.07737
4334,1.0743
4335,1.06871
4336,1.06661
4337,1.06599
4338,1.06549
4339,1.0644
4340,1.06271
4341,1.062
4342,1.062
4343,1.0627
4344,1.0622
4345,1.06241
4346,1.06255
4347,1.063
4348,1.06353
4349,1.06352
4350,1.06422
4351,1.0635
4352,1.06418
4353,1.06331
4354,1.06178
4355,1.06065
4356,1.05953
4357,1.0586
4358,1.05443
4359,1.05355
4360,1.0534
4361,1.05255
4362,1.05334
4363,1.05229
4364,1.0527
4365,1.0524
4366,1.05185
4367,1.0519
4368,1.05125
4369,1.05142
4370,1.05158
4371,1.05198
4372,1.05135
4373,1.0496
4374,1.04865
4375,1.04927
4376,1.04943
4377,1.04917
4378,1.04957
4379,1.0489
4380,1.04896
4381,1.04855
4382,1.04816
4383,1.04717
4384,1.04688
4385,1.04739
4386,1.04684
4387,1.04444
4388,1.04352
4389,1.04562
4390,1.04582
4391,1.0452
4392,1.04498
4393,1.04126
4394,1.0412
4395,1.0415
4396,1.04162
4397,1.04241
4398,1.04248
4399,1.04199
4400,1.04322
4401,1.04359
4402,1.04391
4403,1.04504
4404,1.04751
4405,1.04849
4406,1.0467
4407,1.0442
4408,1.04556
4409,1.04684
4410,1.04599
4411,1.04455
4412,1.04257
4413,1.04244
4414,1.04432
4415,1.04315
4416,1.04151
4417,1.0418
4418,1.042
4419,1.04271
4420,1.04383
4421,1.04406
4422,1.04514
4423,1.04467
4424,1.04472
4425,1.04433
4426,1.0475
4427,1.04943
4428,1.0493
4429,1.05074
4430,1.04977
4431,1.04944
4432,1.04895
4433,1.0465
4434,1.04288
4435,1.04321
4436,1.0414
4437,1.0398
4438,1.04082
4439,1.04549
4440,1.04651
4441,1.04696
4442,1.0448
4443,1.0454
4444,1.04588
4445,1.04693
4446,1.04588
4447,1.0446
4448,1.04516
4449,1.0444
4450,1.04441
4451,1.04356
4452,1.04168
4453,1.04129
4454,1.04241
4455,1.04124
4456,1.04262
4457,1.04366
4458,1.04733
4459,1.04996
4460,1.05296
4461,1.05729
4462,1.06012
4463,1.0588
4464,1.05827
4465,1.05607
4466,1.0555
4467,1.05608
4468,1.05511
4469,1.05521
4470,1.05426
4471,1.0539
4472,1.05372
4473,1.05302
4474,1.05286
4475,1.05205
4476,1.05307
4477,1.05283
4478,1.05357
4479,1.05266
4480,1.05233
4481,1.05081
4482,1.04999
4483,1.04871
4484,1.04776
4485,1.04765
4486,1.05
4487,1.05027
4488,1.0498
4489,1.05
4490,1.04985
4491,1.0495
4492,1.04825
4493,1.04781
4494,1.04913
4495,1.04912
4496,1.0493
4497,1.04968
4498,1.05
4499,1.0524
4500,1.0529
4501,1.05306
4502,1.0532
4503,1.05429
4504,1.05301
4505,1.05271
4506,1.05457
4507,1.0538
4508,1.05354
4509,1.05278
4510,1.05247
4511,1.0542
4512,1.05381
4513,1.0538
4514,1.05232
4515,1.0508
4516,1.0512
4517,1.05145
4518,1.0516
4519,1.0519
4520,1.0521
4521,1.05333
4522,1.05422
4523,1.05408
4524,1.05337
4525,1.0533
4526,1.05258
4527,1.05327
4528,1.05647
4529,1.05794
4530,1.05826
4531,1.05681
4532,1.05603
4533,1.0563
4534,1.05617
4535,1.05662
4536,1.05666
4537,1.0549
4538,1.05406
4539,1.05396
4540,1.05402
4541,1.05353
4542,1.0543
4543,1.0539
4544,1.05385
4545,1.05313
4546,1.05155
4547,1.05153
4548,1.05141
4549,1.0514
4550,1.04987
4551,1.05083
4552,1.0508
4553,1.0514
4554,1.05245
4555,1.05279
4556,1.0529
4557,1.05355
4558,1.05703
4559,1.06058
4560,1.0598
4561,1.05895
4562,1.05832
4563,1.05845
4564,1.05746
4565,1.0569
4566,1.057
4567,1.057
4568,1.0568
4569,1.05752
4570,1.05812
4571,1.05774
4572,1.0575
4573,1.0575
4574,1.05733
4575,1.05792
4576,1.05793
4577,1.05191
4578,1.05184
4579,1.05219
4580,1.05154
4581,1.05186
4582,1.05441
4583,1.0554
4584,1.05417
4585,1.05149
4586,1.05198
4587,1.05217
4588,1.05336
4589,1.05306
4590,1.0527
4591,1.0529
4592,1.05281
4593,1.0526
4594,1.05337
4595,1.05372
4596,1.0536
4597,1.05431
4598,1.0547
4599,1.05459
4600,1.0538
4601,1.0546
4602,1.05539
4603,1.0555
4604,1.05403
4605,1.05342
4606,1.05457
4607,1.05712
4608,1.05599
4609,1.05488
4610,1.05493
4611,1.05523
4612,1.05593
4613,1.0559
4614,1.05528
4615,1.05519
4616,1.05481
4617,1.05578
4618,1.05646
4619,1.05745
4620,1.05712
4621,1.05653
4622,1.05666
4623,1.05571
4624,1.05654
4625,1.0571
4626,1.05697
4627,1.05904
4628,1.05912
4629,1.05884
4630,1.05887
4631,1.05857
4632,1.0574
4633,1.05863
4634,1.05988
4635,1.06147
4636,1.06046
4637,1.05991
4638,1.05941
4639,1.05891
4640,1.0584
4641,1.0587
4642,1.05852
4643,1.0582
4644,1.05854
4645,1.0587
4646,1.05814
4647,1.0585
4648,1.0582
4649,1.0578
4650,1.06062
4651,1.05954
4652,1.05974
4653,1.0597
4654,1.05905
4655,1.05882
4656,1.05707
4657,1.05419
4658,1.0536
4659,1.0539
4660,1.05413
4661,1.05327
4662,1.05345
4663,1.05281
4664,1.05278
4665,1.0523
4666,1.0527
4667,1.0527
4668,1.05312
4669,1.05326
4670,1.05354
4671,1.0531
4672,1.05324
4673,1.0515
4674,1.0505
4675,1.05204
4676,1.05187
4677,1.05287
4678,1.05283
4679,1.05352
4680,1.0529
4681,1.05264
4682,1.04921
4683,1.04792
4684,1.04769
4685,1.04537
4686,1.04538
4687,1.04448
4688,1.04437
4689,1.0446
4690,1.0446
4691,1.0447
4692,1.04472
4693,1.0445
4694,1.04568
4695,1.0456
4696,1.04573
4697,1.0458
4698,1.04687
4699,1.04566
4700,1.0468
4701,1.04426
4702,1.0431
4703,1.0408
4704,1.04143
4705,1.0424
4706,1.04603
4707,1.04791
4708,1.04854
4709,1.04887
4710,1.0484
4711,1.04821
4712,1.0485
4713,1.0487
4714,1.04828
4715,1.04794
4716,1.04784
4717,1.04737
4718,1.04726
4719,1.04675
4720,1.04611
4721,1.04705
4722,1.04701
4723,1.04636
4724,1.04602
4725,1.04692
4726,1.0474
4727,1.04598
4728,1.04393
4729,1.0417
4730,1.04132
4731,1.04198
4732,1.0413
4733,1.04124
4734,1.04323
4735,1.04305
4736,1.0433
4737,1.04272
4738,1.04037
4739,1.04156
4740,1.04251
4741,1.04363
4742,1.04369
4743,1.04443
4744,1.04398
4745,1.0437
4746,1.04387
4747,1.0429
4748,1.0434
4749,1.04385
4750,1.04387
4751,1.0439
4752,1.04569
4753,1.0456
4754,1.04629
4755,1.0458
4756,1.04574
4757,1.04471
4758,1.04349
4759,1.04311
4760,1.04247
4761,1.0426
4762,1.0426
4763,1.0425
4764,1.0425
4765,1.0428
4766,1.04362
4767,1.04356
4768,1.04382
4769,1.04357
4770,1.04366
4771,1.04378
4772,1.04488
4773,1.04426
4774,1.04397
4775,1.03761
4776,1.03247
4777,1.03062
4778,1.03034
4779,1.03012
4780,1.02937
4781,1.02666
4782,1.0261
4783,1.02555
4784,1.02573
4785,1.02706
4786,1.0271
4787,1.027
4788,1.0271
4789,1.0272
4790,1.02692
4791,1.02672
4792,1.02714
4793,1.02699
4794,1.027
4795,1.02661
4796,1.02521
4797,1.02765
4798,1.02735
4799,1.02742
4800,1.0245
4801,1.02275
4802,1.02011
4803,1.01933
4804,1.02012
4805,1.01972
4806,1.01956
4807,1.01779
4808,1.01896
4809,1.01986
4810,1.01881
4811,1.01884
4812,1.0189
4813,1.0189
4814,1.0188
4815,1.0189
4816,1.01884
4817,1.02097
4818,1.02085
4819,1.0206
4820,1.0221
4821,1.02193
4822,1.02053
4823,1.02132
4824,1.02111
4825,1.02174
4826,1.01985
4827,1.01966
4828,1.01934
4829,1.01854
4830,1.01755
4831,1.0168
4832,1.01595
4833,1.01683
4834,1.01668
4835,1.01659
4836,1.01684
4837,1.0168
4838,1.0169
4839,1.01871
4840,1.01912
4841,1.01791
4842,1.0166
4843,1.01585
4844,1.01616
4845,1.017
4846,1.01643
4847,1.01196
4848,1.01244
4849,1.01509
4850,1.01594
4851,1.01688
4852,1.01776
4853,1.01818
4854,1.01902
4855,1.0179
